version,company_name,industry,market_cap,goal,impact
Previous,SNAP INC.,Technology,75271.9,13 - Climate change,-542.9734974649292
Previous,MK Restaurant Group PCL,Restaurants,1514.1075113599998,03 - Health,-83.89687228368759
Previous,MK Restaurant Group PCL,Restaurants,1514.1075113599998,13 - Climate change,-3131.049464876165
Previous,MALLINCKRODT PUBLIC LIMITED COMPANY,Pharmaceuticals,25.1819,03 - Health,38647006.92564117
Previous,MALLINCKRODT PUBLIC LIMITED COMPANY,Pharmaceuticals,25.1819,13 - Climate change,-1263.2018
Previous,THE FULHAM SHORE PLC,Restaurants,41.794405275,03 - Health,-365.568114490791
Previous,THE FULHAM SHORE PLC,Restaurants,41.794405275,13 - Climate change,-1801.2846747436138
Previous,"PROFESSIONAL DIVERSITY NETWORK, INC.",Technology,33.2034,03 - Health,-13.195113336777482
Previous,"PROFESSIONAL DIVERSITY NETWORK, INC.",Technology,33.2034,13 - Climate change,-371.8318749537332
Previous,"Evolus, Inc.",Pharmaceuticals,113.397,03 - Health,-324.3203163285445
Previous,"Evolus, Inc.",Pharmaceuticals,113.397,13 - Climate change,-1878.518279
Previous,"SUNNYSIDE BANCORP, INC.",Banks,9.38412,03 - Health,-191.51934805679954
Previous,"SUNNYSIDE BANCORP, INC.",Banks,9.38412,13 - Climate change,-177.10367648622392
Previous,Orion Pharma Limited,Pharmaceuticals,115.7669604,03 - Health,25872981.84983851
Previous,Orion Pharma Limited,Pharmaceuticals,115.7669604,13 - Climate change,-3333.3571949996185
Previous,"INTRA-CELLULAR THERAPIES, INC.",Pharmaceuticals,2558.73,03 - Health,-46.418945045900344
Previous,"INTRA-CELLULAR THERAPIES, INC.",Pharmaceuticals,2558.73,13 - Climate change,-11534.389820999999
Previous,Kotipizza Group Oyj,Restaurants,163.972555,03 - Health,-365.568114490791
Previous,Kotipizza Group Oyj,Restaurants,163.972555,13 - Climate change,-1801.2846747436136
Previous,"Dong-A ST Co., Ltd.",Pharmaceuticals,646.496387315,03 - Health,38371963.68200701
Previous,"Dong-A ST Co., Ltd.",Pharmaceuticals,646.496387315,13 - Climate change,-1230.7694880000292
Previous,UMeWorld Limited,Technology,11.2356,03 - Health,-13.195113336777482
Previous,UMeWorld Limited,Technology,11.2356,13 - Climate change,-374.5562273459865
Previous,"Hubei Century Network Technology Co., Ltd.",Technology,503.03424,03 - Health,-13.195113336777482
Previous,"Hubei Century Network Technology Co., Ltd.",Technology,503.03424,13 - Climate change,-374.5562273459865
Previous,BK Brasil Operacao e Assessoria a Restaurantes S.A.,Restaurants,742.7993495000002,03 - Health,-134.3148146753693
Previous,BK Brasil Operacao e Assessoria a Restaurantes S.A.,Restaurants,742.7993495000002,13 - Climate change,-3625.536161950148
Previous,EnTie Commercial Bank,Banks,1051.55258936,03 - Health,-115.71461721601722
Previous,EnTie Commercial Bank,Banks,1051.55258936,13 - Climate change,-505.40665562185876
Previous,Far Eastern International Bank,Banks,1248.01983091,03 - Health,-176.86154896381973
Previous,Far Eastern International Bank,Banks,1248.01983091,13 - Climate change,-69.92693987551041
Previous,Pharmacare PLC.,Pharmaceuticals,30.0785,03 - Health,85428533.38622011
Previous,Pharmacare PLC.,Pharmaceuticals,30.0785,13 - Climate change,-2633.6056029953406
Previous,"BioTelemetry, Inc.",Health Care Services,1575.27,03 - Health,71047397.21735585
Previous,"BioTelemetry, Inc.",Health Care Services,1575.27,13 - Climate change,-823.6813591310495
Previous,Union Bank of Taiwan,Banks,1109.30685293,03 - Health,-486.7733868415576
Previous,Union Bank of Taiwan,Banks,1109.30685293,13 - Climate change,-297.0823668712257
Previous,Innovation Inc.,Technology,26.0371797825,03 - Health,-13.195113336777482
Previous,Innovation Inc.,Technology,26.0371797825,13 - Climate change,-374.5562273459865
Previous,INTELLISENSE SOLUTIONS INC.,Technology,26.6488,03 - Health,-13.195113336777482
Previous,INTELLISENSE SOLUTIONS INC.,Technology,26.6488,13 - Climate change,-374.5562273459865
Previous,CORIS BANK INTERNATIONAL S.A.,Banks,438.07744,03 - Health,-191.51934805679954
Previous,CORIS BANK INTERNATIONAL S.A.,Banks,438.07744,13 - Climate change,-177.10367648622392
Previous,"PULMATRIX, INC.",Pharmaceuticals,42.9651,03 - Health,-324.32031632854455
Previous,"PULMATRIX, INC.",Pharmaceuticals,42.9651,13 - Climate change,-1992.6008199999997
Previous,"Freshii, Inc.",Restaurants,40.974801794499996,03 - Health,-130.74387901730535
Previous,"Freshii, Inc.",Restaurants,40.974801794499996,13 - Climate change,-2265.8127629141895
Previous,CONTROLADORA VUELA,Airlines,1504.4405725200004,03 - Health,-14015.177586517111
Previous,CONTROLADORA VUELA,Airlines,1504.4405725200004,13 - Climate change,-62511.41715292753
Previous,Allergan Plc,Pharmaceuticals,62818.5,03 - Health,23374109.65203223
Previous,Allergan Plc,Pharmaceuticals,62818.5,13 - Climate change,-305.53586634263377
Previous,Turkiye Halk Bankasi AS,Banks,2311.2420138,03 - Health,-360.02923697477644
Previous,Turkiye Halk Bankasi AS,Banks,2311.2420138,13 - Climate change,-224.47948671483434
Previous,"HOME BANCORP WISCONSIN, INC.",Banks,13.6596,03 - Health,-191.51934805679954
Previous,"HOME BANCORP WISCONSIN, INC.",Banks,13.6596,13 - Climate change,-177.10367648622392
Previous,PharmaDax Inc.,Pharmaceuticals,101.552831325,03 - Health,69478666.08180015
Previous,PharmaDax Inc.,Pharmaceuticals,101.552831325,13 - Climate change,-8140.595223000004
Previous,"JB Financial Group Co., Ltd.",Banks,947.8141115,03 - Health,-144.18383342659507
Previous,"JB Financial Group Co., Ltd.",Banks,947.8141115,13 - Climate change,-214.73026782538687
Previous,EVA Airways Corp.,Airlines,2129.11177716,03 - Health,-28990.744494494742
Previous,EVA Airways Corp.,Airlines,2129.11177716,13 - Climate change,-41469.57886331059
Previous,"AUTOWEB, INC.",Technology,32.5279,03 - Health,-13.432008735318188
Previous,"AUTOWEB, INC.",Technology,32.5279,13 - Climate change,-646.0378571867241
Previous,Centro de Imagem Diagnosticos S.A.,Health Care Services,326.35889560000004,03 - Health,89518660.704301
Previous,Centro de Imagem Diagnosticos S.A.,Health Care Services,326.35889560000004,13 - Climate change,-1013.2354068850487
Previous,"Guiyang Xintian Pharmaceutical Co., Ltd.",Pharmaceuticals,268.3193824,03 - Health,-324.3203163285446
Previous,"Guiyang Xintian Pharmaceutical Co., Ltd.",Pharmaceuticals,268.3193824,13 - Climate change,-1762.815869000287
Previous,Mega Lifesciences Public Co. Ltd.,Pharmaceuticals,1040.58418512,03 - Health,-444.05124008270263
Previous,Mega Lifesciences Public Co. Ltd.,Pharmaceuticals,1040.58418512,13 - Climate change,-1754.4130420000001
Previous,"N Field Co., Ltd.",Health Care Services,98.886606375,03 - Health,-435.97117341341976
Previous,"N Field Co., Ltd.",Health Care Services,98.886606375,13 - Climate change,-232.30044373739773
Previous,"Chuang Yi Biotech co., ltd.",Pharmaceuticals,14.935947091500001,03 - Health,-324.32031632854455
Previous,"Chuang Yi Biotech co., ltd.",Pharmaceuticals,14.935947091500001,13 - Climate change,-5144.078284
Previous,HANJIN KAL Corp.,Airlines,3644.4451333,03 - Health,-6453.764564069517
Previous,HANJIN KAL Corp.,Airlines,3644.4451333,13 - Climate change,-46203.121071414134
Previous,Infant Bacterial Therapeutics AB,Pharmaceuticals,134.31553458,03 - Health,77600781.99414825
Previous,Infant Bacterial Therapeutics AB,Pharmaceuticals,134.31553458,13 - Climate change,-1298.3303554794554
Previous,"Theravance Biopharma, Inc.",Pharmaceuticals,1143.11,03 - Health,19028580.27713667
Previous,"Theravance Biopharma, Inc.",Pharmaceuticals,1143.11,13 - Climate change,-779.1248040000002
Previous,PERRIGO COMPANY PUBLIC LIMITED COMPANY,Pharmaceuticals,5952.23,03 - Health,17496775.31559751
Previous,PERRIGO COMPANY PUBLIC LIMITED COMPANY,Pharmaceuticals,5952.23,13 - Climate change,-1207.6055406243538
Previous,CREDIT INDUSTRIEL ET COMMERCIAL S.A.,Banks,18036.016,03 - Health,-191.51934805679954
Previous,CREDIT INDUSTRIEL ET COMMERCIAL S.A.,Banks,18036.016,13 - Climate change,-177.10367648622392
Previous,"FALCO HOLDINGS Co., Ltd.",Health Care Services,172.454597625,03 - Health,50754851.91601195
Previous,"FALCO HOLDINGS Co., Ltd.",Health Care Services,172.454597625,13 - Climate change,-396.0200936003202
Previous,"Value HR Co., Ltd.",Health Care Services,178.55627804999997,03 - Health,-206.31607795301437
Previous,"Value HR Co., Ltd.",Health Care Services,178.55627804999997,13 - Climate change,-984.7101488868501
Previous,Sekerbank TAS,Banks,471.95433539999993,03 - Health,-402.24093804324264
Previous,Sekerbank TAS,Banks,471.95433539999993,13 - Climate change,-701.8397604380141
Previous,"PREMIER, INC.",Health Care Services,2455.39,03 - Health,-38.51262250833139
Previous,"PREMIER, INC.",Health Care Services,2455.39,13 - Climate change,-425.7076536705003
Previous,"CTT PHARMACEUTICAL HOLDINGS, INC.",Pharmaceuticals,2.39534,03 - Health,-324.32031632854455
Previous,"CTT PHARMACEUTICAL HOLDINGS, INC.",Pharmaceuticals,2.39534,13 - Climate change,-6030.8580999999995
Previous,Noble Corp. Plc,Oil & Gas Drilling,6.2771,03 - Health,-760.4403234487725
Previous,Noble Corp. Plc,Oil & Gas Drilling,6.2771,13 - Climate change,-35635.96628831089
Previous,Eckert & Ziegler BEBIG SA,Health Care Services,25.183537840000003,03 - Health,-38.51262250833139
Previous,Eckert & Ziegler BEBIG SA,Health Care Services,25.183537840000003,13 - Climate change,-406.15826014891104
Previous,Odfjell Drilling Ltd.,Oil & Gas Drilling,461.85680646,03 - Health,-917.3780373945615
Previous,Odfjell Drilling Ltd.,Oil & Gas Drilling,461.85680646,13 - Climate change,0.13436424411240122
Previous,"Zhejiang Ausun Pharmaceutical Co., Ltd.",Pharmaceuticals,1258.2344912,03 - Health,77344032.66459505
Previous,"Zhejiang Ausun Pharmaceutical Co., Ltd.",Pharmaceuticals,1258.2344912,13 - Climate change,-4531.745169996357
Previous,MRT Inc.,Health Care Services,74.760354015,03 - Health,-38.51262250833139
Previous,MRT Inc.,Health Care Services,74.760354015,13 - Climate change,-406.15826014891104
Previous,NMBZ HOLDINGS LIMITED,Banks,96.102712,03 - Health,-191.51934805679954
Previous,NMBZ HOLDINGS LIMITED,Banks,96.102712,13 - Climate change,-177.10367648622392
Previous,AEQUUS PHARMACEUTICALS INC.,Pharmaceuticals,10.35677281,03 - Health,-324.32031632854455
Previous,AEQUUS PHARMACEUTICALS INC.,Pharmaceuticals,10.35677281,13 - Climate change,-7017.236919910815
Previous,58.com Inc.,Technology,8222.18,03 - Health,-6.166444778100969
Previous,58.com Inc.,Technology,8222.18,13 - Climate change,-1043.2517636768603
Previous,Restamax Oyj,Restaurants,173.90694888,03 - Health,-365.568114490791
Previous,Restamax Oyj,Restaurants,173.90694888,13 - Climate change,-1801.2846747436138
Previous,Sabaa International Company for Pharmaceutical & Chemical Industries SAE,Pharmaceuticals,6.5527377300000005,03 - Health,83735891.83298536
Previous,Sabaa International Company for Pharmaceutical & Chemical Industries SAE,Pharmaceuticals,6.5527377300000005,13 - Climate change,-1298.3303554794554
Previous,"Del Taco Restaurants, Inc.",Restaurants,332.191,03 - Health,-18.807356933660508
Previous,"Del Taco Restaurants, Inc.",Restaurants,332.191,13 - Climate change,-3169.529117771561
Previous,Egalet Corp.,Pharmaceuticals,23.6891,03 - Health,-413.2533281295586
Previous,Egalet Corp.,Pharmaceuticals,23.6891,13 - Climate change,-1156.3583010000004
Previous,"ALLSTAR HEALTH BRANDS, INC",Pharmaceuticals,0.478263,03 - Health,-324.32031632854455
Previous,"ALLSTAR HEALTH BRANDS, INC",Pharmaceuticals,0.478263,13 - Climate change,-1298.3303554794554
Previous,"MASSROOTS, INC.",Technology,3.11048,03 - Health,-13.195113336777482
Previous,"MASSROOTS, INC.",Technology,3.11048,13 - Climate change,-374.5562273459865
Previous,TCS GROUP HOLDING PLC,Banks,2499.47,03 - Health,-179.82172160367804
Previous,TCS GROUP HOLDING PLC,Banks,2499.47,13 - Climate change,-543.0897116006673
Previous,"RIDE ON EXPRESS HOLDINGS Co., Ltd.",Restaurants,129.19164982499998,03 - Health,-272.1555058837795
Previous,"RIDE ON EXPRESS HOLDINGS Co., Ltd.",Restaurants,129.19164982499998,13 - Climate change,-1185.9099864144246
Previous,THE BRIGHTON PIER GROUP PLC,Restaurants,19.757983875,03 - Health,-365.568114490791
Previous,THE BRIGHTON PIER GROUP PLC,Restaurants,19.757983875,13 - Climate change,-1801.2846747436138
Previous,BRAVE BISON GROUP PLC,Technology,8.321311145000001,03 - Health,-13.195113336777482
Previous,BRAVE BISON GROUP PLC,Technology,8.321311145000001,13 - Climate change,-374.5562273459865
Previous,"JAGUAR HEALTH, INC.",Pharmaceuticals,94.6567,03 - Health,-324.32031632854455
Previous,"JAGUAR HEALTH, INC.",Pharmaceuticals,94.6567,13 - Climate change,-3567.063755000001
Previous,Tonking New Energy Group Holdings Ltd.,Restaurants,18.371871,03 - Health,-154.83924612329486
Previous,Tonking New Energy Group Holdings Ltd.,Restaurants,18.371871,13 - Climate change,-1389.0344932125963
Previous,Bank of Beirut sal,Banks,1140.98,03 - Health,-191.51934805679954
Previous,Bank of Beirut sal,Banks,1140.98,13 - Climate change,-214.0029173921876
Previous,AIRWORK HOLDINGS LIMITED,Airlines,167.32758,03 - Health,-9697.894044370361
Previous,AIRWORK HOLDINGS LIMITED,Airlines,167.32758,13 - Climate change,-43365.44806260384
Previous,"DUCHEMBIO CO.,LTD",Pharmaceuticals,71.9296743165,03 - Health,-324.32031632854455
Previous,"DUCHEMBIO CO.,LTD",Pharmaceuticals,71.9296743165,13 - Climate change,-1934.1139099987333
Previous,"NULIFE SCIENCES, INC.",Technology,0.374078,03 - Health,-13.195113336777482
Previous,"NULIFE SCIENCES, INC.",Technology,0.374078,13 - Climate change,-374.5562273459865
Previous,"Clifton Bancorp, Inc.",Banks,365.061,03 - Health,-180.2087306005944
Previous,"Clifton Bancorp, Inc.",Banks,365.061,13 - Climate change,-177.10367648622392
Previous,U BANQUET GROUP HOLDING LIMITED,Restaurants,101.337264,03 - Health,-365.568114490791
Previous,U BANQUET GROUP HOLDING LIMITED,Restaurants,101.337264,13 - Climate change,-1801.2846747436138
Previous,HSBC FRANCE S.A.,Banks,,03 - Health,-191.51934805679954
Previous,HSBC FRANCE S.A.,Banks,,13 - Climate change,-177.10367648622392
Previous,Chong Kun Dang Pharmaceutical Corp.,Pharmaceuticals,2116.8914972,03 - Health,33085149.87174027
Previous,Chong Kun Dang Pharmaceutical Corp.,Pharmaceuticals,2116.8914972,13 - Climate change,-1222.45923900003
Previous,Consun Pharmaceutical Group Ltd.,Pharmaceuticals,503.6908644,03 - Health,-501.05264249112133
Previous,Consun Pharmaceutical Group Ltd.,Pharmaceuticals,503.6908644,13 - Climate change,-3653.422711383199
Previous,ENDO INTERNATIONAL PUBLIC LIMITED COMPANY,Pharmaceuticals,1628.44,03 - Health,42864408.68892566
Previous,ENDO INTERNATIONAL PUBLIC LIMITED COMPANY,Pharmaceuticals,1628.44,13 - Climate change,-772.1201179999999
Previous,Atlas Mara Limited,Banks,185.908,03 - Health,-191.51934805679954
Previous,Atlas Mara Limited,Banks,185.908,13 - Climate change,-177.10367648622392
Previous,"Public Joint Stock Company ""OTCPharm""",Pharmaceuticals,462.25206552,03 - Health,77600781.99414825
Previous,"Public Joint Stock Company ""OTCPharm""",Pharmaceuticals,462.25206552,13 - Climate change,-1298.3303554794554
Previous,CREDIT LYONNAIS S.A.,Banks,,03 - Health,-191.51934805679954
Previous,CREDIT LYONNAIS S.A.,Banks,,13 - Climate change,-177.10367648622392
Previous,PEDIAPHARM INC.,Pharmaceuticals,27.862572176800004,03 - Health,77600781.99414825
Previous,PEDIAPHARM INC.,Pharmaceuticals,27.862572176800004,13 - Climate change,-1545.902089002841
Previous,Tourn International AB (publ),Technology,8.4266271668,03 - Health,-13.195113336777482
Previous,Tourn International AB (publ),Technology,8.4266271668,13 - Climate change,-374.5562273459865
Previous,"Xi'an Catering Co., Ltd.",Restaurants,306.6384176,03 - Health,-365.568114490791
Previous,"Xi'an Catering Co., Ltd.",Restaurants,306.6384176,13 - Climate change,-5648.434783287019
Previous,"Tonghua Golden-Horse Pharmaceutical Industry Co., Ltd.",Pharmaceuticals,452.32454119999994,03 - Health,50111058.1358236
Previous,"Tonghua Golden-Horse Pharmaceutical Industry Co., Ltd.",Pharmaceuticals,452.32454119999994,13 - Climate change,-2199.4298299999173
Previous,TALKMED GROUP LIMITED,Health Care Services,441.10587625,03 - Health,83094311.1044761
Previous,TALKMED GROUP LIMITED,Health Care Services,441.10587625,13 - Climate change,-406.15826014891104
Previous,AUX INTERNATIONAL HOLDINGS LIMITED,Restaurants,22.618898280000003,03 - Health,-365.568114490791
Previous,AUX INTERNATIONAL HOLDINGS LIMITED,Restaurants,22.618898280000003,13 - Climate change,-1801.2846747436138
Previous,DNXCORP SE,Technology,17.952159383999994,03 - Health,-13.195113336777482
Previous,DNXCORP SE,Technology,17.952159383999994,13 - Climate change,-1616.9136037767707
Previous,Marapharm Ventures Inc.,Pharmaceuticals,20.1972493135,03 - Health,-324.32031632854455
Previous,Marapharm Ventures Inc.,Pharmaceuticals,20.1972493135,13 - Climate change,-6563.421449999999
Previous,"KANPAI CO., LTD",Restaurants,48.604250889,03 - Health,-365.568114490791
Previous,"KANPAI CO., LTD",Restaurants,48.604250889,13 - Climate change,-1801.2846747436142
Previous,"CATALENT, INC.",Pharmaceuticals,11932.4,03 - Health,77805896.02642898
Previous,"CATALENT, INC.",Pharmaceuticals,11932.4,13 - Climate change,-3223.9887816997616
Previous,4D PHARMA PLC,Pharmaceuticals,224.66965150000004,03 - Health,-324.32031632854455
Previous,4D PHARMA PLC,Pharmaceuticals,224.66965150000004,13 - Climate change,-3669.712134
Previous,Wave Life Sciences Ltd.,Pharmaceuticals,383.888,03 - Health,-95.59615224498748
Previous,Wave Life Sciences Ltd.,Pharmaceuticals,383.888,13 - Climate change,-2196.3469989997525
Previous,"GUARDANT HEALTH, INC.",Health Care Services,12915.6,03 - Health,-234.00008251618382
Previous,"GUARDANT HEALTH, INC.",Health Care Services,12915.6,13 - Climate change,-845.6904556034985
Previous,"KSIGN CO., Ltd.",Technology,92.895467735,03 - Health,-13.195113336777482
Previous,"KSIGN CO., Ltd.",Technology,92.895467735,13 - Climate change,-374.5562273459865
Previous,"Papa Murphy's Holdings, Inc.",Restaurants,80.8689,03 - Health,-276.2156548992348
Previous,"Papa Murphy's Holdings, Inc.",Restaurants,80.8689,13 - Climate change,-1801.2846747436138
Previous,TSB Banking Group Plc,Banks,2498.2605,03 - Health,-191.51934805679952
Previous,TSB Banking Group Plc,Banks,2498.2605,13 - Climate change,-211.3322790821129
Previous,UNIMED S.A.,Pharmaceuticals,108.07372992,03 - Health,82981280.26125197
Previous,UNIMED S.A.,Pharmaceuticals,108.07372992,13 - Climate change,-3278.8615530030547
Previous,"iKang Healthcare Group, Inc.",Health Care Services,1353.27,03 - Health,89355426.73363955
Previous,"iKang Healthcare Group, Inc.",Health Care Services,1353.27,13 - Climate change,-406.15826014891104
Previous,"Ildong Pharmaceutical Co., Ltd.",Pharmaceuticals,388.72571053,03 - Health,59997374.02510702
Previous,"Ildong Pharmaceutical Co., Ltd.",Pharmaceuticals,388.72571053,13 - Climate change,-1502.8752130001092
Previous,BAUSCH HEALTH COMPANIES INC.,Pharmaceuticals,7392.78,03 - Health,24225122.726998486
Previous,BAUSCH HEALTH COMPANIES INC.,Pharmaceuticals,7392.78,13 - Climate change,-3690.436528205576
Previous,JRSIS HEALTH CARE CORPORATION,Health Care Services,2.18956,03 - Health,89348985.78171436
Previous,JRSIS HEALTH CARE CORPORATION,Health Care Services,2.18956,13 - Climate change,-406.15826014891104
Previous,XLMEDIA PLC,Technology,81.13696325000002,03 - Health,-13.195113336777482
Previous,XLMEDIA PLC,Technology,81.13696325000002,13 - Climate change,-374.55622734598643
Previous,Societe Generale Ghana Ltd.,Banks,79.62253630000002,03 - Health,-191.51934805679954
Previous,Societe Generale Ghana Ltd.,Banks,79.62253630000002,13 - Climate change,-686.9807143460349
Previous,"Zoe's Kitchen, Inc.",Restaurants,336.168,03 - Health,-66.29806545331954
Previous,"Zoe's Kitchen, Inc.",Restaurants,336.168,13 - Climate change,-1801.2846747436138
Previous,"PILGRIM BANCSHARES, INC.",Banks,39.1585,03 - Health,-191.51934805679954
Previous,"PILGRIM BANCSHARES, INC.",Banks,39.1585,13 - Climate change,-177.10367648622392
Previous,Orca Touchscreen Technologies Ltd.,Pharmaceuticals,3.9011641962600008,03 - Health,-324.32031632854455
Previous,Orca Touchscreen Technologies Ltd.,Pharmaceuticals,3.9011641962600008,13 - Climate change,-12704.250175978366
Previous,Bank of India,Banks,1480.5802419,03 - Health,-248.48405736803653
Previous,Bank of India,Banks,1480.5802419,13 - Climate change,-513.3538362640057
Previous,Antibiotice SA,Pharmaceuticals,76.51912429,03 - Health,77966588.05973823
Previous,Antibiotice SA,Pharmaceuticals,76.51912429,13 - Climate change,-3247.6379620000002
Previous,"Liberty TripAdvisor Holdings, Inc.",Technology,326.372,03 - Health,-6.166444778100967
Previous,"Liberty TripAdvisor Holdings, Inc.",Technology,326.372,13 - Climate change,-479.52704670384617
Previous,FCMB Group Plc,Banks,181.67652162,03 - Health,-191.51934805679954
Previous,FCMB Group Plc,Banks,181.67652162,13 - Climate change,-1023.9034822137976
Previous,BOMI ITALIA S.P.A.,Health Care Services,50.14244571,03 - Health,-38.51262250833139
Previous,BOMI ITALIA S.P.A.,Health Care Services,50.14244571,13 - Climate change,-406.15826014891104
Previous,MCB Group Ltd.,Banks,1899.3743856900005,03 - Health,-388.33885920092484
Previous,MCB Group Ltd.,Banks,1899.3743856900005,13 - Climate change,-731.9038595577426
Previous,E-PLAY DIGITAL INC.,Technology,1.94242315127,03 - Health,-13.195113336777482
Previous,E-PLAY DIGITAL INC.,Technology,1.94242315127,13 - Climate change,-374.5562273459865
Previous,"COCRYSTAL PHARMA, INC.",Pharmaceuticals,95.797,03 - Health,37262504.926199704
Previous,"COCRYSTAL PHARMA, INC.",Pharmaceuticals,95.797,13 - Climate change,-2329.523034999929
Previous,Phibro Animal Health Corp.,Pharmaceuticals,1062.72,03 - Health,-366.69920570858955
Previous,Phibro Animal Health Corp.,Pharmaceuticals,1062.72,13 - Climate change,-1956.0473929999998
Previous,"NODECHAIN, INC.",Technology,239.82,03 - Health,-13.195113336777482
Previous,"NODECHAIN, INC.",Technology,239.82,13 - Climate change,-374.5562273459865
Previous,"Eltes Co.,Ltd.",Technology,79.437051435,03 - Health,-13.195113336777482
Previous,"Eltes Co.,Ltd.",Technology,79.437051435,13 - Climate change,-374.5562273459865
Previous,BD MULTI MEDIA S.A.,Technology,3.8010544,03 - Health,-13.195113336777482
Previous,BD MULTI MEDIA S.A.,Technology,3.8010544,13 - Climate change,-177.35969926791205
Previous,INVICTUS MD STRATEGIES CORP.,Pharmaceuticals,104.61774341700001,03 - Health,-324.3203163285446
Previous,INVICTUS MD STRATEGIES CORP.,Pharmaceuticals,104.61774341700001,13 - Climate change,-12607.11664997561
Previous,Patisserie Holdings Plc,Restaurants,467.86617325,03 - Health,-365.56811449079095
Previous,Patisserie Holdings Plc,Restaurants,467.86617325,13 - Climate change,-1801.2846747436138
Previous,"Cronos Group, Inc.",Pharmaceuticals,2455.88927488,03 - Health,-541.5752791768836
Previous,"Cronos Group, Inc.",Pharmaceuticals,2455.88927488,13 - Climate change,-4973.653829995899
Previous,LDC Dental Public Company Limited,Health Care Services,27.041688,03 - Health,89518756.79937753
Previous,LDC Dental Public Company Limited,Health Care Services,27.041688,13 - Climate change,-406.15826014891104
Previous,United Cannabis Corporation,Pharmaceuticals,24.0151,03 - Health,-324.32031632854455
Previous,United Cannabis Corporation,Pharmaceuticals,24.0151,13 - Climate change,-1298.3303554794554
Previous,PARNELL PHARMACEUTICALS HOLDINGS LTD,Pharmaceuticals,2.84776,03 - Health,-324.32031632854455
Previous,PARNELL PHARMACEUTICALS HOLDINGS LTD,Pharmaceuticals,2.84776,13 - Climate change,-1298.3303554794554
Previous,"CIB MARINE BANCSHARES, INC.",Banks,20.0394,03 - Health,-191.51934805679952
Previous,"CIB MARINE BANCSHARES, INC.",Banks,20.0394,13 - Climate change,-177.10367648622392
Previous,"Apeloa Pharmaceutical Co., Ltd.",Pharmaceuticals,3938.71216,03 - Health,77754293.94438168
Previous,"Apeloa Pharmaceutical Co., Ltd.",Pharmaceuticals,3938.71216,13 - Climate change,-1796.838940000055
Previous,"MedPeer, Inc.",Health Care Services,964.2145755000001,03 - Health,-28.458055960884096
Previous,"MedPeer, Inc.",Health Care Services,964.2145755000001,13 - Climate change,-685.2367194210024
Previous,Aphria Inc.,Pharmaceuticals,1283.7462815600004,03 - Health,-820.6039108811187
Previous,Aphria Inc.,Pharmaceuticals,1283.7462815600004,13 - Climate change,-1610.8183319999996
Previous,Wizz Air Holdings Plc,Airlines,2610.8040524999997,03 - Health,-6276.687334827806
Previous,Wizz Air Holdings Plc,Airlines,2610.8040524999997,13 - Climate change,-50116.85736377014
Previous,Tian Ge Interactive Holdings Ltd.,Technology,149.6162052,03 - Health,-8.220384721065521
Previous,Tian Ge Interactive Holdings Ltd.,Technology,149.6162052,13 - Climate change,-379.248107851146
Previous,BAMBOOS HEALTH CARE HOLDINGS LIMITED,Health Care Services,50.82264000000001,03 - Health,623833.5724656116
Previous,BAMBOOS HEALTH CARE HOLDINGS LIMITED,Health Care Services,50.82264000000001,13 - Climate change,-988.6636434247919
Previous,ISODIOL INTERNATIONAL INC.,Pharmaceuticals,58.6663836204,03 - Health,-324.32031632854455
Previous,ISODIOL INTERNATIONAL INC.,Pharmaceuticals,58.6663836204,13 - Climate change,-2308.7305410014806
Previous,"Lionco Pharmaceutical Group Co., Ltd.",Pharmaceuticals,882.872466,03 - Health,19115262.780608363
Previous,"Lionco Pharmaceutical Group Co., Ltd.",Pharmaceuticals,882.872466,13 - Climate change,-1131.6921269999598
Previous,Shelf Drilling Ltd.,Oil & Gas Drilling,53.017837482,03 - Health,-556.2017930102065
Previous,Shelf Drilling Ltd.,Oil & Gas Drilling,53.017837482,13 - Climate change,-19264.335290237785
Previous,AZUL S.A.,Airlines,3358.4509000000007,03 - Health,-16471.613419815803
Previous,AZUL S.A.,Airlines,3358.4509000000007,13 - Climate change,-42647.14628252655
Previous,"SALARIUS PHARMACEUTICALS, INC.",Pharmaceuticals,21.6658,03 - Health,156680166.42342806
Previous,"SALARIUS PHARMACEUTICALS, INC.",Pharmaceuticals,21.6658,13 - Climate change,-4799.541672
Previous,Mylan NV,Pharmaceuticals,22617.2,03 - Health,-1255.4244673519902
Previous,Mylan NV,Pharmaceuticals,22617.2,13 - Climate change,-2389.326203208556
Previous,ARC GROUP INC.,Restaurants,10.773,03 - Health,-365.568114490791
Previous,ARC GROUP INC.,Restaurants,10.773,13 - Climate change,-1801.2846747436136
Previous,"XinJiang Beiken Energy Engineering Co.,Ltd.",Oil & Gas Drilling,242.372348,03 - Health,-950.4693375187535
Previous,"XinJiang Beiken Energy Engineering Co.,Ltd.",Oil & Gas Drilling,242.372348,13 - Climate change,-10426.200507401556
Previous,"OPTINOSE, INC.",Pharmaceuticals,219.196,03 - Health,19004932.289779987
Previous,"OPTINOSE, INC.",Pharmaceuticals,219.196,13 - Climate change,-1118.4971994999999
Previous,Addiko Bank AG,Banks,191.52315,03 - Health,-191.51934805679957
Previous,Addiko Bank AG,Banks,191.52315,13 - Climate change,-177.10367648622392
Previous,"Guangzhou Kingmed Diagnostics Group Co., Ltd.",Health Care Services,8451.305419999999,03 - Health,87005244.27832906
